Item,Year,Value,Economy
2. CO2 Emission by Sector,2012,440.82994570342817,11_MEX
2.1 Transformation Sector,2012,181.76518444464196,11_MEX
2.1.1 Main Activity Producer,2012,143.48864559326105,11_MEX
2.1.2 Autoproducers,2012,,11_MEX
2.1.3 Gas Processing,2012,,11_MEX
2.1.4 Loss & Own Use,2012,38.2765388513809,11_MEX
,2012,,11_MEX
2.2 Final Energy Consumption Sector,2012,259.06476125878623,11_MEX
2.2.1 Industry Sector,2012,66.53415908366374,11_MEX
2.2.2 Transport Sector,2012,159.2481208997123,11_MEX
2.2.3 Residential & Commercial,2012,24.4711799556528,11_MEX
2.2.4 Other,2012,8.811301319757382,11_MEX
Total CO2 Emission,2013,445.02457999896956,11_MEX
,2013,,11_MEX
1. CO2 Emission by Energy,2013,445.6440321822733,11_MEX
1.1 Coal & Coal Products,2013,49.94326021644732,11_MEX
1.2 Crude Oil & Petroleum Products,2013,252.46108014469166,11_MEX
1.3 Gas,2013,143.2396918211343,11_MEX
,2013,,11_MEX
2. CO2 Emission by Sector,2013,445.02457999896956,11_MEX
2.1 Transformation Sector,2013,185.33545870914162,11_MEX
2.1.1 Main Activity Producer,2013,145.19066324542084,11_MEX
2.1.2 Autoproducers,2013,,11_MEX
2.1.3 Gas Processing,2013,,11_MEX
2.1.4 Loss & Own Use,2013,40.14479546372078,11_MEX
,2013,,11_MEX
2.2 Final Energy Consumption Sector,2013,259.689121289828,11_MEX
2.2.1 Industry Sector,2013,70.18288427278915,11_MEX
2.2.2 Transport Sector,2013,157.70294785905065,11_MEX
2.2.3 Residential & Commercial,2013,23.028000639248713,11_MEX
2.2.4 Other,2013,8.775288518739456,11_MEX
Total CO2 Emission,2014,430.79789531122697,11_MEX
,2014,,11_MEX
1. CO2 Emission by Energy,2014,430.79789531122685,11_MEX
1.1 Coal & Coal Products,2014,47.40383564480751,11_MEX
1.2 Crude Oil & Petroleum Products,2014,241.38203604307822,11_MEX
1.3 Gas,2014,142.01202362334115,11_MEX
,2014,,11_MEX
2. CO2 Emission by Sector,2014,430.79789531122697,11_MEX
2.1 Transformation Sector,2014,174.991093408105,11_MEX
2.1.1 Main Activity Producer,2014,134.1598534964419,11_MEX
2.1.2 Autoproducers,2014,,11_MEX
2.1.3 Gas Processing,2014,,11_MEX
2.1.4 Loss & Own Use,2014,40.831239911663076,11_MEX
,2014,,11_MEX
2.2 Final Energy Consumption Sector,2014,255.80680190312194,11_MEX
2.2.1 Industry Sector,2014,66.79394288448725,11_MEX
2.2.2 Transport Sector,2014,156.60563498161366,11_MEX
2.2.3 Residential & Commercial,2014,23.427686972961,11_MEX
2.2.4 Other,2014,8.97953706406003,11_MEX
Total CO2 Emission,2015,443.9083314492742,11_MEX
,2015,,11_MEX
1. CO2 Emission by Energy,2015,443.9083314492742,11_MEX
1.1 Coal & Coal Products,2015,54.742507724642664,11_MEX
1.2 Crude Oil & Petroleum Products,2015,244.95693180263996,11_MEX
1.3 Gas,2015,144.20889192199164,11_MEX
,2015,,11_MEX
2. CO2 Emission by Sector,2015,443.9083314492742,11_MEX
2.1 Transformation Sector,2015,194.69622964867185,11_MEX
2.1.1 Main Activity Producer,2015,116.55869193259814,11_MEX
2.1.2 Autoproducers,2015,26.417298175393352,11_MEX
2.1.3 Gas Processing,2015,,11_MEX
2.1.4 Loss & Own Use,2015,51.72023954068033,11_MEX
,2015,,11_MEX
2.2 Final Energy Consumption Sector,2015,249.2121018006024,11_MEX
2.2.1 Industry Sector,2015,66.455589236021,11_MEX
2.2.2 Transport Sector,2015,150.48489961453546,11_MEX
2.2.3 Residential & Commercial,2015,22.630351774783758,11_MEX
2.2.4 Other,2015,9.641261175262155,11_MEX
Total CO2 Emission,2016,446.990455495731,11_MEX
,2016,,11_MEX
1. CO2 Emission by Energy,2016,446.990455495731,11_MEX
1.1 Coal & Coal Products,2016,47.400976640457316,11_MEX
1.2 Crude Oil & Petroleum Products,2016,253.38411221735626,11_MEX
1.3 Gas,2016,146.20536663791736,11_MEX
,2016,,11_MEX
2. CO2 Emission by Sector,2016,446.990455495731,11_MEX
2.1 Transformation Sector,2016,197.11349153848087,11_MEX
2.1.1 Main Activity Producer,2016,119.87911876271743,11_MEX
2.1.2 Autoproducers,2016,28.7987294463099,11_MEX
2.1.3 Gas Processing,2016,,11_MEX
2.1.4 Loss & Own Use,2016,48.43564332945357,11_MEX
,2016,,11_MEX
2.2 Final Energy Consumption Sector,2016,249.87696395725,11_MEX
2.2.1 Industry Sector,2016,62.404027420736945,11_MEX
2.2.2 Transport Sector,2016,155.86575589850088,11_MEX
2.2.3 Residential & Commercial,2016,21.832207084620777,11_MEX
2.2.4 Other,2016,9.774973553391417,11_MEX
Total CO2 Emission,2017,447.75261026760006,11_MEX
,2017,,11_MEX
1. CO2 Emission by Energy,2017,447.75261026760006,11_MEX
1.1 Coal & Coal Products,2017,50.99649539160001,11_MEX
1.2 Crude Oil & Petroleum Products,2017,246.73389341040001,11_MEX
1.3 Gas,2017,150.02222146560004,11_MEX
,2017,,11_MEX
2. CO2 Emission by Sector,2017,447.75261026760006,11_MEX
2.1 Transformation Sector,2017,196.51455741720002,11_MEX
2.1.1 Main Activity Producer,2017,120.6920685696,11_MEX
2.1.2 Autoproducers,2017,32.879795902800005,11_MEX
2.1.3 Gas Processing,2017,,11_MEX
2.1.4 Loss & Own Use,2017,42.94269294480001,11_MEX
,2017,,11_MEX
2.2 Final Energy Consumption Sector,2017,251.2380528504,11_MEX
2.2.1 Industry Sector,2017,68.34364987560001,11_MEX
2.2.2 Transport Sector,2017,151.34895279240004,11_MEX
2.2.3 Residential & Commercial,2017,21.5856698376,11_MEX
2.2.4 Other,2017,9.959780344800002,11_MEX
Total CO2 Emission,1990,63.283764762784884,10_MAS
,1990,,10_MAS
1. CO2 Emission by Energy,1990,63.283764762784884,10_MAS
1.1 Coal & Coal Products,1990,5.251905172800001,10_MAS
1.2 Crude Oil & Petroleum Products,1990,46.09735909462321,10_MAS
1.3 Gas,1990,11.934500495361686,10_MAS
,1990,,10_MAS
2. CO2 Emission by Sector,1990,63.2837647627849,10_MAS
2.1 Transformation Sector,1990,32.29553470598932,10_MAS
2.1.1 Main Activity Producer,1990,23.6872728146661,10_MAS
2.1.2 Autoproducers,1990,0.0,10_MAS
2.1.3 Gas Processing,1990,0.0,10_MAS
2.1.4 Loss & Own Use,1990,8.608261891323224,10_MAS
,1990,,10_MAS
2.2 Final Energy Consumption Sector,1990,30.98823005679558,10_MAS
2.2.1 Industry Sector,1990,14.003336316551863,10_MAS
2.2.2 Transport Sector,1990,14.935247471330234,10_MAS
2.2.3 Residential & Commercial,1990,2.0496462689134765,10_MAS
2.2.4 Other,1990,0.0,10_MAS
Total CO2 Emission,1991,61.456812442691906,10_MAS
,1991,,10_MAS
1. CO2 Emission by Energy,1991,61.456812442691906,10_MAS
1.1 Coal & Coal Products,1991,6.186633393600001,10_MAS
1.2 Crude Oil & Petroleum Products,1991,39.6069898356,10_MAS
1.3 Gas,1991,15.663189213491904,10_MAS
,1991,,10_MAS
2. CO2 Emission by Sector,1991,61.456812442691906,10_MAS
2.1 Transformation Sector,1991,28.000113328251754,10_MAS
2.1.1 Main Activity Producer,1991,18.939607003179525,10_MAS
2.1.2 Autoproducers,1991,0.0,10_MAS
2.1.3 Gas Processing,1991,0.0,10_MAS
2.1.4 Loss & Own Use,1991,9.060506325072227,10_MAS
,1991,,10_MAS
2.2 Final Energy Consumption Sector,1991,33.456699114440156,10_MAS
2.2.1 Industry Sector,1991,15.38157901192668,10_MAS
2.2.2 Transport Sector,1991,15.6618711876,10_MAS
2.2.3 Residential & Commercial,1991,2.0111291045134765,10_MAS
2.2.4 Other,1991,0.4021198104000002,10_MAS
Total CO2 Emission,1992,64.97910335240464,10_MAS
,1992,,10_MAS
1. CO2 Emission by Energy,1992,64.97910335240464,10_MAS
1.1 Coal & Coal Products,1992,6.495568992000002,10_MAS
1.2 Crude Oil & Petroleum Products,1992,41.06408694960001,10_MAS
1.3 Gas,1992,17.419447410804615,10_MAS
,1992,,10_MAS
2. CO2 Emission by Sector,1992,64.97910335240464,10_MAS
2.1 Transformation Sector,1992,28.201415202169386,10_MAS
2.1.1 Main Activity Producer,1992,19.288230916996298,10_MAS
2.1.2 Autoproducers,1992,0.0,10_MAS
2.1.3 Gas Processing,1992,0.0,10_MAS
2.1.4 Loss & Own Use,1992,8.913184285173081,10_MAS
,1992,,10_MAS
2.2 Final Energy Consumption Sector,1992,36.77768815023524,10_MAS
2.2.1 Industry Sector,1992,16.670768436121765,10_MAS
2.2.2 Transport Sector,1992,16.7447423484,10_MAS
2.2.3 Residential & Commercial,1992,2.150705851713476,10_MAS
2.2.4 Other,1992,1.211471514,10_MAS
Total CO2 Emission,1993,63.151393100413834,10_MAS
,1993,,10_MAS
1. CO2 Emission by Energy,1993,63.151393100413834,10_MAS
1.1 Coal & Coal Products,1993,5.4301372488,10_MAS
1.2 Crude Oil & Petroleum Products,1993,43.775240916,10_MAS
1.3 Gas,1993,13.946014935613842,10_MAS
,1993,,10_MAS
2. CO2 Emission by Sector,1993,63.15139310041384,10_MAS
2.1 Transformation Sector,1993,24.547861907707716,10_MAS
2.1.1 Main Activity Producer,1993,21.71714732274332,10_MAS
2.1.2 Autoproducers,1993,0.0,10_MAS
2.1.3 Gas Processing,1993,0.0834512976,10_MAS
2.1.4 Loss & Own Use,1993,2.7472632873643956,10_MAS
,1993,,10_MAS
2.2 Final Energy Consumption Sector,1993,38.603531192706136,10_MAS
2.2.1 Industry Sector,1993,18.492988500992656,10_MAS
2.2.2 Transport Sector,1993,17.427934603200008,10_MAS
2.2.3 Residential & Commercial,1993,2.495640952113476,10_MAS
2.2.4 Other,1993,0.18696713639999998,10_MAS
Total CO2 Emission,1994,68.80820769234457,10_MAS
,1994,,10_MAS
1. CO2 Emission by Energy,1994,68.80820769234457,10_MAS
1.1 Coal & Coal Products,1994,6.0321655944,10_MAS
1.2 Crude Oil & Petroleum Products,1994,45.669152456400006,10_MAS
1.3 Gas,1994,17.10688964154455,10_MAS
,1994,,10_MAS
2. CO2 Emission by Sector,1994,68.80820769234454,10_MAS
2.1 Transformation Sector,1994,27.28804270833627,10_MAS
2.1.1 Main Activity Producer,1994,22.724981771160824,10_MAS
2.1.2 Autoproducers,1994,0.0,10_MAS
2.1.3 Gas Processing,1994,0.3577843896,10_MAS
2.1.4 Loss & Own Use,1994,4.205276547575443,10_MAS
,1994,,10_MAS
2.2 Final Energy Consumption Sector,1994,41.52016498400828,10_MAS
2.2.1 Industry Sector,1994,18.410856099894804,10_MAS
2.2.2 Transport Sector,1994,19.235861831999998,10_MAS
2.2.3 Residential & Commercial,1994,2.5646770973134765,10_MAS
2.2.4 Other,1994,1.3087699548000005,10_MAS
Total CO2 Emission,1995,76.18229207199099,10_MAS
,1995,,10_MAS
1. CO2 Emission by Energy,1995,76.18229207199099,10_MAS
1.1 Coal & Coal Products,1995,6.610429663200001,10_MAS
1.2 Crude Oil & Petroleum Products,1995,52.383266825999996,10_MAS
1.3 Gas,1995,17.188595582790995,10_MAS
,1995,,10_MAS
2. CO2 Emission by Sector,1995,76.182292071991,10_MAS
2.1 Transformation Sector,1995,28.154641024807166,10_MAS
2.1.1 Main Activity Producer,1995,26.300206539679845,10_MAS
2.1.2 Autoproducers,1995,0.0,10_MAS
2.1.3 Gas Processing,1995,0.4071244320000001,10_MAS
2.1.4 Loss & Own Use,1995,1.4473100531273195,10_MAS
,1995,,10_MAS
2.2 Final Energy Consumption Sector,1995,48.02765104718384,10_MAS
2.2.1 Industry Sector,1995,23.423956012670363,10_MAS
2.2.2 Transport Sector,1995,20.4623932656,10_MAS
2.2.3 Residential & Commercial,1995,2.756909832513477,10_MAS
2.2.4 Other,1995,1.3843919364000001,10_MAS
Total CO2 Emission,1996,83.8977116371736,10_MAS
,1996,,10_MAS
1. CO2 Emission by Energy,1996,83.8977116371736,10_MAS
1.1 Coal & Coal Products,1996,6.6421153656,10_MAS
1.2 Crude Oil & Petroleum Products,1996,56.037730557600014,10_MAS
1.3 Gas,1996,21.217865713973584,10_MAS
,1996,,10_MAS
2. CO2 Emission by Sector,1996,83.89771163717359,10_MAS
2.1 Transformation Sector,1996,30.952476436878264,10_MAS
2.1.1 Main Activity Producer,1996,29.75115233047827,10_MAS
2.1.2 Autoproducers,1996,0.0,10_MAS
2.1.3 Gas Processing,1996,0.4155985152000001,10_MAS
2.1.4 Loss & Own Use,1996,0.7857255911999997,10_MAS
,1996,,10_MAS
2.2 Final Energy Consumption Sector,1996,52.94523520029532,10_MAS
2.2.1 Industry Sector,1996,24.114415699381848,10_MAS
2.2.2 Transport Sector,1996,23.3749141692,10_MAS
2.2.3 Residential & Commercial,1996,3.9475645769134773,10_MAS
2.2.4 Other,1996,1.5083407548000007,10_MAS
Total CO2 Emission,1997,86.5299797725547,10_MAS
,1997,,10_MAS
1. CO2 Emission by Energy,1997,86.5299797725547,10_MAS
1.1 Coal & Coal Products,1997,6.4242761616,10_MAS
1.2 Crude Oil & Petroleum Products,1997,59.93600840039999,10_MAS
1.3 Gas,1997,20.169695210554693,10_MAS
,1997,,10_MAS
2. CO2 Emission by Sector,1997,86.52997977255471,10_MAS
2.1 Transformation Sector,1997,31.110575653507,10_MAS
2.1.1 Main Activity Producer,1997,29.687485705574012,10_MAS
2.1.2 Autoproducers,1997,0.0,10_MAS
2.1.3 Gas Processing,1997,0.4122211632,10_MAS
2.1.4 Loss & Own Use,1997,1.0108687847329834,10_MAS
,1997,,10_MAS
2.2 Final Energy Consumption Sector,1997,55.419404119047705,10_MAS
2.2.1 Industry Sector,1997,23.99929165253423,10_MAS
2.2.2 Transport Sector,1997,26.911370151600003,10_MAS
2.2.3 Residential & Commercial,1997,3.0000638249134766,10_MAS
2.2.4 Other,1997,1.50867849,10_MAS
Total CO2 Emission,1998,86.6485448523577,10_MAS
,1998,,10_MAS
1. CO2 Emission by Energy,1998,86.6485448523577,10_MAS
1.1 Coal & Coal Products,1998,6.854359058808823,10_MAS
1.2 Crude Oil & Petroleum Products,1998,55.00061982334754,10_MAS
1.3 Gas,1998,24.79356597020134,10_MAS
,1998,,10_MAS
2. CO2 Emission by Sector,1998,86.6485448523577,10_MAS
2.1 Transformation Sector,1998,33.531737492129785,10_MAS
2.1.1 Main Activity Producer,1998,32.3134477364918,10_MAS
2.1.2 Autoproducers,1998,0.6324895023746786,10_MAS
2.1.3 Gas Processing,1998,0.0,10_MAS
2.1.4 Loss & Own Use,1998,0.585800253263303,10_MAS
,1998,,10_MAS
2.2 Final Energy Consumption Sector,1998,53.11680736022792,10_MAS
2.2.1 Industry Sector,1998,23.922174935306572,10_MAS
2.2.2 Transport Sector,1998,25.134976497977895,10_MAS
2.2.3 Residential & Commercial,1998,3.107962155937104,10_MAS
2.2.4 Other,1998,0.9516937710063474,10_MAS
Total CO2 Emission,1999,92.99714744889903,10_MAS
,1999,,10_MAS
1. CO2 Emission by Energy,1999,92.99714744889903,10_MAS
1.1 Coal & Coal Products,1999,7.6837828319999995,10_MAS
1.2 Crude Oil & Petroleum Products,1999,55.73548825680001,10_MAS
1.3 Gas,1999,29.577876360099015,10_MAS
,1999,,10_MAS
2. CO2 Emission by Sector,1999,92.997147448899,10_MAS
2.1 Transformation Sector,1999,35.0837643416274,10_MAS
2.1.1 Main Activity Producer,1999,32.60901008704363,10_MAS
2.1.2 Autoproducers,1999,1.139539895402555,10_MAS
2.1.3 Gas Processing,1999,0.0,10_MAS
2.1.4 Loss & Own Use,1999,1.3352143591812258,10_MAS
,1999,,10_MAS
2.2 Final Energy Consumption Sector,1999,57.913383107271606,10_MAS
2.2.1 Industry Sector,1999,23.28395118077303,10_MAS
2.2.2 Transport Sector,1999,30.4033679004,10_MAS
2.2.3 Residential & Commercial,1999,3.8987525624985846,10_MAS
2.2.4 Other,1999,0.32731146359999996,10_MAS
Total CO2 Emission,2000,101.17603602870517,10_MAS
,2000,,10_MAS
1. CO2 Emission by Energy,2000,101.17603602870517,10_MAS
1.1 Coal & Coal Products,2000,9.8463320208,10_MAS
1.2 Crude Oil & Petroleum Products,2000,56.62942420608001,10_MAS
1.3 Gas,2000,34.700279801825154,10_MAS
,2000,,10_MAS
2. CO2 Emission by Sector,2000,101.17603602870517,10_MAS
2.1 Transformation Sector,2000,38.582418189855034,10_MAS
2.1.1 Main Activity Producer,2000,35.464154401657346,10_MAS
2.1.2 Autoproducers,2000,1.237261396017823,10_MAS
2.1.3 Gas Processing,2000,0.1941670368,10_MAS
2.1.4 Loss & Own Use,2000,1.6868353553798594,10_MAS
,2000,,10_MAS
2.2 Final Energy Consumption Sector,2000,62.593617838850136,10_MAS
2.2.1 Industry Sector,2000,26.109584319797506,10_MAS
2.2.2 Transport Sector,2000,32.18447127852001,10_MAS
2.2.3 Residential & Commercial,2000,3.976983675212627,10_MAS
2.2.4 Other,2000,0.32257856532000007,10_MAS
Total CO2 Emission,2001,107.68669229208837,10_MAS
,2001,,10_MAS
1. CO2 Emission by Energy,2001,107.68669229208837,10_MAS
1.1 Coal & Coal Products,2001,11.76557369345962,10_MAS
1.2 Crude Oil & Petroleum Products,2001,59.5545490408035,10_MAS
1.3 Gas,2001,36.36656955782526,10_MAS
,2001,,10_MAS
2. CO2 Emission by Sector,2001,107.68669229208837,10_MAS
2.1 Transformation Sector,2001,42.06313692717754,10_MAS
2.1.1 Main Activity Producer,2001,38.952281436679286,10_MAS
2.1.2 Autoproducers,2001,1.1546378768231682,10_MAS
2.1.3 Gas Processing,2001,0.6130449402490348,10_MAS
2.1.4 Loss & Own Use,2001,1.3431726734260525,10_MAS
,2001,,10_MAS
2.2 Final Energy Consumption Sector,2001,65.62355536491083,10_MAS
2.2.1 Industry Sector,2001,26.504772428454487,10_MAS
2.2.2 Transport Sector,2001,34.9166698265897,10_MAS
2.2.3 Residential & Commercial,2001,3.8976237175514967,10_MAS
2.2.4 Other,2001,0.3044893923151505,10_MAS
Total CO2 Emission,2002,116.66526881472087,10_MAS
,2002,,10_MAS
1. CO2 Emission by Energy,2002,116.66526881472087,10_MAS
1.1 Coal & Coal Products,2002,14.424361769268051,10_MAS
1.2 Crude Oil & Petroleum Products,2002,62.723486983140376,10_MAS
1.3 Gas,2002,39.517420062312425,10_MAS
,2002,,10_MAS
2. CO2 Emission by Sector,2002,116.66526881472087,10_MAS
2.1 Transformation Sector,2002,47.72046512165083,10_MAS
2.1.1 Main Activity Producer,2002,45.01754096780325,10_MAS
2.1.2 Autoproducers,2002,1.1421642580749976,10_MAS
2.1.3 Gas Processing,2002,0.46153275901533997,10_MAS
2.1.4 Loss & Own Use,2002,1.0992271367572288,10_MAS
,2002,,10_MAS
2.2 Final Energy Consumption Sector,2002,68.94480369307003,10_MAS
2.2.1 Industry Sector,2002,28.63290866208227,10_MAS
2.2.2 Transport Sector,2002,35.7326415711544,10_MAS
2.2.3 Residential & Commercial,2002,4.28269302878735,10_MAS
2.2.4 Other,2002,0.29656043104600865,10_MAS
Total CO2 Emission,2003,119.29137315592345,10_MAS
,2003,,10_MAS
1. CO2 Emission by Energy,2003,119.29137315592345,10_MAS
1.1 Coal & Coal Products,2003,21.054583510407824,10_MAS
1.2 Crude Oil & Petroleum Products,2003,60.14561400071844,10_MAS
1.3 Gas,2003,38.09117564479721,10_MAS
,2003,,10_MAS
2. CO2 Emission by Sector,2003,119.29137315592345,10_MAS
2.1 Transformation Sector,2003,47.516110638110376,10_MAS
2.1.1 Main Activity Producer,2003,43.67375034768772,10_MAS
2.1.2 Autoproducers,2003,1.0955558848849902,10_MAS
2.1.3 Gas Processing,2003,0.4222877939821279,10_MAS
2.1.4 Loss & Own Use,2003,2.32451661155552,10_MAS
,2003,,10_MAS
2.2 Final Energy Consumption Sector,2003,71.77526251781309,10_MAS
2.2.1 Industry Sector,2003,29.751005881599326,10_MAS
2.2.2 Transport Sector,2003,38.01424559546661,10_MAS
2.2.3 Residential & Commercial,2003,3.7081352376368435,10_MAS
2.2.4 Other,2003,0.301875803110318,10_MAS
Total CO2 Emission,2004,130.1010695964204,10_MAS
,2004,,10_MAS
1. CO2 Emission by Energy,2004,130.1010695964204,10_MAS
1.1 Coal & Coal Products,2004,26.26562813610423,10_MAS
1.2 Crude Oil & Petroleum Products,2004,64.59152507529878,10_MAS
1.3 Gas,2004,39.24391638501741,10_MAS
,2004,,10_MAS
2. CO2 Emission by Sector,2004,130.1010695964204,10_MAS
2.1 Transformation Sector,2004,51.55652615805109,10_MAS
2.1.1 Main Activity Producer,2004,47.44445807003958,10_MAS
2.1.2 Autoproducers,2004,1.3255874541977706,10_MAS
2.1.3 Gas Processing,2004,0.5431385861863499,10_MAS
2.1.4 Loss & Own Use,2004,2.243342047627387,10_MAS
,2004,,10_MAS
2.2 Final Energy Consumption Sector,2004,78.54454343836932,10_MAS
2.2.1 Industry Sector,2004,33.437585665778876,10_MAS
2.2.2 Transport Sector,2004,40.82412793043457,10_MAS
2.2.3 Residential & Commercial,2004,4.014491411227403,10_MAS
2.2.4 Other,2004,0.2683384309284808,10_MAS
Total CO2 Emission,2005,138.16827369964088,10_MAS
,2005,,10_MAS
1. CO2 Emission by Energy,2005,138.16827369964088,10_MAS
1.1 Coal & Coal Products,2005,27.285319402902115,10_MAS
1.2 Crude Oil & Petroleum Products,2005,65.3150811282975,10_MAS
1.3 Gas,2005,45.56787316844123,10_MAS
,2005,,10_MAS
2. CO2 Emission by Sector,2005,138.16827369964085,10_MAS
2.1 Transformation Sector,2005,57.849637351248994,10_MAS
2.1.1 Main Activity Producer,2005,52.406565499993796,10_MAS
2.1.2 Autoproducers,2005,2.1550965497362777,10_MAS
2.1.3 Gas Processing,2005,0.5317586814907563,10_MAS
2.1.4 Loss & Own Use,2005,2.7562166200281575,10_MAS
,2005,,10_MAS
2.2 Final Energy Consumption Sector,2005,80.31863634839183,10_MAS
2.2.1 Industry Sector,2005,35.230758938491114,10_MAS
2.2.2 Transport Sector,2005,40.46746779902743,10_MAS
2.2.3 Residential & Commercial,2005,4.306916548113157,10_MAS
2.2.4 Other,2005,0.31349306276016004,10_MAS
Total CO2 Emission,2006,140.95342880291955,10_MAS
,2006,,10_MAS
1. CO2 Emission by Energy,2006,140.95342880291955,10_MAS
1.1 Coal & Coal Products,2006,28.90752508368454,10_MAS
1.2 Crude Oil & Petroleum Products,2006,64.93812296970005,10_MAS
1.3 Gas,2006,47.10778074953493,10_MAS
,2006,,10_MAS
2. CO2 Emission by Sector,2006,140.9534288029195,10_MAS
2.1 Transformation Sector,2006,63.189271323734104,10_MAS
2.1.1 Main Activity Producer,2006,55.321223355791744,10_MAS
2.1.2 Autoproducers,2006,3.3349565667526635,10_MAS
2.1.3 Gas Processing,2006,0.44722115795097245,10_MAS
2.1.4 Loss & Own Use,2006,4.085870243238709,10_MAS
,2006,,10_MAS
2.2 Final Energy Consumption Sector,2006,77.76415747918543,10_MAS
2.2.1 Industry Sector,2006,33.79646007572267,10_MAS
2.2.2 Transport Sector,2006,38.70584322600546,10_MAS
2.2.3 Residential & Commercial,2006,4.475064386419643,10_MAS
2.2.4 Other,2006,0.7867897910376536,10_MAS
Total CO2 Emission,2007,153.04410807908934,10_MAS
,2007,,10_MAS
1. CO2 Emission by Energy,2007,153.04410807908934,10_MAS
1.1 Coal & Coal Products,2007,35.04180351288259,10_MAS
1.2 Crude Oil & Petroleum Products,2007,71.27369122973016,10_MAS
1.3 Gas,2007,46.72861333647659,10_MAS
,2007,,10_MAS
2. CO2 Emission by Sector,2007,153.0441080790893,10_MAS
2.1 Transformation Sector,2007,67.91277671025253,10_MAS
2.1.1 Main Activity Producer,2007,60.566074190724194,10_MAS
2.1.2 Autoproducers,2007,2.6714359976374156,10_MAS
2.1.3 Gas Processing,2007,0.38671250883830954,10_MAS
2.1.4 Loss & Own Use,2007,4.288554013052616,10_MAS
,2007,,10_MAS
2.2 Final Energy Consumption Sector,2007,85.1313313688368,10_MAS
2.2.1 Industry Sector,2007,37.169510315915566,10_MAS
2.2.2 Transport Sector,2007,41.17360019810935,10_MAS
2.2.3 Residential & Commercial,2007,5.964134090954532,10_MAS
2.2.4 Other,2007,0.8240867638573509,10_MAS
Total CO2 Emission,2008,159.0963726329763,10_MAS
,2008,,10_MAS
1. CO2 Emission by Energy,2008,159.0963726329763,10_MAS
